Year,ID,ID_direction,seq,Origin,Destination,stocks_origin,stocks_destination,stocks_bilateral,flow_origin,flow_destination,scaled_sci,SP_POP_TOTL_origin,SP_POP_TOTL_destination,SP_TOTOAL_bilateral,Region_origin,Region_destination,Region_sub_origin,Region_sub_destination,Income_origin,Income_destination,flow_region,flow_subregion,flow_income,Code_destination,Code_origin,iso2_origin,iso2_destination
2019,NOSN,SNNO,1,Senegal,Norway,311,,5.73979291217923,56,,7.26682734752059,16296364,5347896,21644260,Africa,Europe,Sub-Saharan Africa,Northern Europe,Lower middle income,High income,Africa to Europe,Sub-Saharan Africa to Northern Europe,Lower middle income to High income,578,686,SN,NO
2019,NOSR,SRNO,1,Suriname,Norway,41,,3.71357206670431,0,,6.72142570079064,581372,5347896,5929268,Americas,Europe,Latin America and the Caribbean,Northern Europe,Upper middle income,High income,Americas to Europe,Latin America and the Caribbean to Northern Europe,Upper middle income to High income,578,740,SR,NO
2019,NOSV,SVNO,1,El Salvador,Norway,228,,5.42934562895444,24,,6.2803958389602,6453553,5347896,11801449,Americas,Europe,Latin America and the Caribbean,Northern Europe,Lower middle income,High income,Americas to Europe,Latin America and the Caribbean to Northern Europe,Lower middle income to High income,578,222,SV,NO
2019,NOTD,TDNO,1,Chad,Norway,34,,3.52636052461616,10,,7.37274636640433,15946876,5347896,21294772,Africa,Europe,Sub-Saharan Africa,Northern Europe,Low income,High income,Africa to Europe,Sub-Saharan Africa to Northern Europe,Low income to High income,578,148,TD,NO
2019,NOTG,TGNO,1,Togo,Norway,122,,4.80402104473326,6,,6.82871207164168,8082366,5347896,13430262,Africa,Europe,Sub-Saharan Africa,Northern Europe,Low income,High income,Africa to Europe,Sub-Saharan Africa to Northern Europe,Low income to High income,578,768,TG,NO
2019,NOTH,NOTH,1,Norway,Thailand,748,21846,10.0254396632869,30,3628,8.35678966992321,5347896,69625582,74973478,Europe,Asia,Northern Europe,South-eastern Asia,High income,Upper middle income,Europe to Asia,Northern Europe to South-eastern Asia,High income to Upper middle income,764,578,NO,TH
2019,NOTH,THNO,2,Thailand,Norway,21846,748,10.0254396632869,3628,30,8.35678966992321,69625582,5347896,74973478,Asia,Europe,South-eastern Asia,Northern Europe,Upper middle income,High income,Asia to Europe,South-eastern Asia to Northern Europe,Upper middle income to High income,578,764,TH,NO
2019,NOTJ,TJNO,1,Tajikistan,Norway,119,,4.77912349311153,10,,6.93244789157251,9321018,5347896,14668914,Asia,Europe,Central Asia,Northern Europe,Low income,High income,Asia to Europe,Central Asia to Northern Europe,Low income to High income,578,762,TJ,NO
2019,NOTN,TNNO,1,Tunisia,Norway,1144,,7.04228617193974,130,,7.50494206839617,11694719,5347896,17042615,Africa,Europe,Northern Africa,Northern Europe,Lower middle income,High income,Africa to Europe,Northern Africa to Northern Europe,Lower middle income to High income,578,788,TN,NO
2019,NOTR,NOTR,1,Norway,Turkey,4823,12455,9.75718929491883,1256,1225,8.18255926406867,5347896,83429615,88777511,Europe,Asia,Northern Europe,Western Asia,High income,Upper middle income,Europe to Asia,Northern Europe to Western Asia,High income to Upper middle income,792,578,NO,TR
2019,NOTR,TRNO,2,Turkey,Norway,12455,4823,9.75718929491883,1225,1256,8.18255926406867,83429615,5347896,88777511,Asia,Europe,Western Asia,Northern Europe,Upper middle income,High income,Asia to Europe,Western Asia to Northern Europe,Upper middle income to High income,578,792,TR,NO
2019,NOTT,TTNO,1,Trinidad and Tobago,Norway,371,,5.91620206260744,23,,8.00034949532468,1394973,5347896,6742869,Americas,Europe,Latin America and the Caribbean,Northern Europe,High income,High income,Americas to Europe,Latin America and the Caribbean to Northern Europe,High income to High income,578,780,TT,NO
2019,NOTZ,TZNO,1,United Republic of Tanzania,Norway,1003,,6.91075078796194,62,,7.74066440191724,58005463,5347896,63353359,Africa,Europe,Sub-Saharan Africa,Northern Europe,Lower middle income,High income,Africa to Europe,Sub-Saharan Africa to Northern Europe,Lower middle income to High income,578,834,TZ,NO
2019,NOUA,UANO,1,Ukraine,Norway,5377,,8.58988587680968,1107,,7.91425227874244,44385155,5347896,49733051,Europe,Europe,Eastern Europe,Northern Europe,Lower middle income,High income,Europe to Europe,Eastern Europe to Northern Europe,Lower middle income to High income,578,804,UA,NO
2019,NOUG,NOUG,1,Norway,Uganda,7,1390,7.24208235925696,0,252,9.22965268300856,5347896,44269594,49617490,Europe,Africa,Northern Europe,Sub-Saharan Africa,High income,Low income,Europe to Africa,Northern Europe to Sub-Saharan Africa,High income to Low income,800,578,NO,UG
2019,NOUG,UGNO,2,Uganda,Norway,1390,7,7.24208235925696,252,0,9.22965268300856,44269594,5347896,49617490,Africa,Europe,Sub-Saharan Africa,Northern Europe,Low income,High income,Africa to Europe,Sub-Saharan Africa to Northern Europe,Low income to High income,578,800,UG,NO
2019,NOUS,NOUS,1,Norway,United States of America,31180,19207,10.8274884842802,2306,1512,8.40200678160712,5347896,328239523,333587419,Europe,Americas,Northern Europe,Northern America,High income,High income,Europe to Americas,Northern Europe to Northern America,High income to High income,840,578,NO,US
2019,NOUS,USNO,2,United States of America,Norway,19207,31180,10.8274884842802,1512,2306,8.40200678160712,328239523,5347896,333587419,Americas,Europe,Northern America,Northern Europe,High income,High income,Americas to Europe,Northern America to Northern Europe,High income to High income,578,840,US,NO
2019,NOUY,UYNO,1,Uruguay,Norway,257,,5.54907608489522,21,,7.18916773842032,3461734,5347896,8809630,Americas,Europe,Latin America and the Caribbean,Northern Europe,High income,High income,Americas to Europe,Latin America and the Caribbean to Northern Europe,High income to High income,578,858,UY,NO
2019,NOUZ,UZNO,1,Uzbekistan,Norway,645,,6.46925031679577,152,,6.80793494369993,33580650,5347896,38928546,Asia,Europe,Central Asia,Northern Europe,Lower middle income,High income,Asia to Europe,Central Asia to Northern Europe,Lower middle income to High income,578,860,UZ,NO
2019,NOVN,VNNO,1,Viet Nam,Norway,15246,,9.63207245254822,1411,,6.81234509417748,96462106,5347896,101810002,Asia,Europe,South-eastern Asia,Northern Europe,Lower middle income,High income,Asia to Europe,South-eastern Asia to Northern Europe,Lower middle income to High income,578,704,VN,NO
2019,NOZA,NOZA,1,Norway,South Africa,1944,1687,8.19726337141434,209,221,7.08590146436561,5347896,58558270,63906166,Europe,Africa,Northern Europe,Sub-Saharan Africa,High income,Upper middle income,Europe to Africa,Northern Europe to Sub-Saharan Africa,High income to Upper middle income,710,578,NO,ZA
2019,NOZA,ZANO,2,South Africa,Norway,1687,1944,8.19726337141434,221,209,7.08590146436561,58558270,5347896,63906166,Africa,Europe,Sub-Saharan Africa,Northern Europe,Upper middle income,High income,Africa to Europe,Sub-Saharan Africa to Northern Europe,Upper middle income to High income,578,710,ZA,NO
2019,NOZM,ZMNO,1,Zambia,Norway,576,,6.35610766069589,33,,7.66809370908241,17861030,5347896,23208926,Africa,Europe,Sub-Saharan Africa,Northern Europe,Lower middle income,High income,Africa to Europe,Sub-Saharan Africa to Northern Europe,Lower middle income to High income,578,894,ZM,NO
2019,NOZW,ZWNO,1,Zimbabwe,Norway,316,,5.75574221358691,22,,7.7873820264847,14645468,5347896,19993364,Africa,Europe,Sub-Saharan Africa,Northern Europe,Lower middle income,High income,Africa to Europe,Sub-Saharan Africa to Northern Europe,Lower middle income to High income,578,716,ZW,NO
2019,NPNZ,NPNZ,1,Nepal,New Zealand,1505,,7.31654817718298,40,,9.05415428878685,28608710,4917000,33525710,Asia,Oceania,Southern Asia,Australia and New Zealand,Lower middle income,High income,Asia to Oceania,Southern Asia to Australia and New Zealand,Lower middle income to High income,554,524,NP,NZ
2019,NPPH,NPPH,1,Nepal,Philippines,70,,4.24849524204936,2,,7.95962530509812,28608710,108116615,136725325,Asia,Asia,Southern Asia,South-eastern Asia,Lower middle income,Lower middle income,Asia to Asia,Southern Asia to South-eastern Asia,Lower middle income to Lower middle income,608,524,NP,PH
2019,NPPK,PKNP,1,Pakistan,Nepal,1221,,7.10742547411071,-47,,7.76217060713821,216565318,28608710,245174028,Asia,Asia,Southern Asia,Southern Asia,Lower middle income,Lower middle income,Asia to Asia,Southern Asia to Southern Asia,Lower middle income to Lower middle income,524,586,PK,NP
2019,NPPL,NPPL,1,Nepal,Poland,58,,4.06044301054642,3,,6.7719355558396,28608710,37970874,66579584,Asia,Europe,Southern Asia,Eastern Europe,Lower middle income,High income,Asia to Europe,Southern Asia to Eastern Europe,Lower middle income to High income,616,524,NP,PL
2019,NPPT,NPPT,1,Nepal,Portugal,5884,,8.67999208172133,5354,,9.79896002318219,28608710,10269417,38878127,Asia,Europe,Southern Asia,Southern Europe,Lower middle income,High income,Asia to Europe,Southern Asia to Southern Europe,Lower middle income to High income,620,524,NP,PT
2019,NPQA,NPQA,1,Nepal,Qatar,254340,,12.4464272335747,103026,,12.9668153884619,28608710,2832067,31440777,Asia,Asia,Southern Asia,Western Asia,Lower middle income,High income,Asia to Asia,Southern Asia to Western Asia,Lower middle income to High income,634,524,NP,QA
2019,NPSA,NPSA,1,Nepal,Saudi Arabia,490965,,13.1041281211402,87960,,10.9005837780117,28608710,34268528,62877238,Asia,Asia,Southern Asia,Western Asia,Lower middle income,High income,Asia to Asia,Southern Asia to Western Asia,Lower middle income to High income,682,524,NP,SA
2019,NPSC,NPSC,1,Nepal,Seychelles,176,,5.17048399503815,1,,11.502440691328,28608710,97625,28706335,Asia,Africa,Southern Asia,Sub-Saharan Africa,Lower middle income,High income,Asia to Africa,Southern Asia to Sub-Saharan Africa,Lower middle income to High income,690,524,NP,SC
2019,NPSE,NPSE,1,Nepal,Sweden,1063,,6.96885037834195,210,,6.85540879860993,28608710,10285453,38894163,Asia,Europe,Southern Asia,Northern Europe,Lower middle income,High income,Asia to Europe,Southern Asia to Northern Europe,Lower middle income to High income,752,524,NP,SE
2019,NPSI,NPSI,1,Nepal,Slovenia,20,,2.99573227355399,6,,6.28226674689601,28608710,2087946,30696656,Asia,Europe,Southern Asia,Southern Europe,Lower middle income,High income,Asia to Europe,Southern Asia to Southern Europe,Lower middle income to High income,705,524,NP,SI
2019,NPTH,NPTH,1,Nepal,Thailand,11662,,9.3640909717821,476,,6.40687998606931,28608710,69625582,98234292,Asia,Asia,Southern Asia,South-eastern Asia,Lower middle income,Upper middle income,Asia to Asia,Southern Asia to South-eastern Asia,Lower middle income to Upper middle income,764,524,NP,TH
2019,NPUS,NPUS,1,Nepal,United States of America,114120,,11.6450058053274,8443,,8.05579245097777,28608710,328239523,356848233,Asia,Americas,Southern Asia,Northern America,Lower middle income,High income,Asia to Americas,Southern Asia to Northern America,Lower middle income to High income,840,524,NP,US
2019,NPVN,NPVN,1,Nepal,Viet Nam,2420,,7.79152281915073,105,,6.47697236288968,28608710,96462106,125070816,Asia,Asia,Southern Asia,South-eastern Asia,Lower middle income,Lower middle income,Asia to Asia,Southern Asia to South-eastern Asia,Lower middle income to Lower middle income,704,524,NP,VN
2019,NPZA,NPZA,1,Nepal,South Africa,217,,5.37989735354046,22,,6.19847871649231,28608710,58558270,87166980,Asia,Africa,Southern Asia,Sub-Saharan Africa,Lower middle income,Upper middle income,Asia to Africa,Southern Asia to Sub-Saharan Africa,Lower middle income to Upper middle income,710,524,NP,ZA
2019,NZPA,NZPA,1,New Zealand,Panama,52,,3.95124371858143,2,,7.14519613499717,4917000,4246439,9163439,Oceania,Americas,Australia and New Zealand,Latin America and the Caribbean,High income,High income,Oceania to Americas,Australia and New Zealand to Latin America and the Caribbean,High income to High income,591,554,NZ,PA
2019,NZPE,NZPE,1,New Zealand,Peru,112,,4.71849887129509,17,,6.72503364216684,4917000,32510453,37427453,Oceania,Americas,Australia and New Zealand,Latin America and the Caribbean,High income,Upper middle income,Oceania to Americas,Australia and New Zealand to Latin America and the Caribbean,High income to Upper middle income,604,554,NZ,PE
2019,NZPF,NZPF,1,New Zealand,French Polynesia,115,,4.74493212836325,4,,10.8669480888867,4917000,279287,5196287,Oceania,Oceania,Australia and New Zealand,Polynesia,High income,High income,Oceania to Oceania,Australia and New Zealand to Polynesia,High income to High income,258,554,NZ,PF
2019,NZPG,NZPG,1,New Zealand,Papua New Guinea,1793,1438,8.0805469658245,15,39,10.3269562850839,4917000,8776109,13693109,Oceania,Oceania,Australia and New Zealand,Melanesia,High income,Lower middle income,Oceania to Oceania,Australia and New Zealand to Melanesia,High income to Lower middle income,598,554,NZ,PG
2019,NZPG,PGNZ,2,Papua New Guinea,New Zealand,1438,1793,8.0805469658245,39,15,10.3269562850839,8776109,4917000,13693109,Oceania,Oceania,Melanesia,Australia and New Zealand,Lower middle income,High income,Oceania to Oceania,Melanesia to Australia and New Zealand,Lower middle income to High income,554,598,PG,NZ
2019,NZPH,NZPH,1,New Zealand,Philippines,395,39837,10.6024179778518,12,1081,9.71854255753546,4917000,108116615,113033615,Oceania,Asia,Australia and New Zealand,South-eastern Asia,High income,Lower middle income,Oceania to Asia,Australia and New Zealand to South-eastern Asia,High income to Lower middle income,608,554,NZ,PH
2019,NZPH,PHNZ,2,Philippines,New Zealand,39837,395,10.6024179778518,1081,12,9.71854255753546,108116615,4917000,113033615,Asia,Oceania,South-eastern Asia,Australia and New Zealand,Lower middle income,High income,Asia to Oceania,South-eastern Asia to Australia and New Zealand,Lower middle income to High income,554,608,PH,NZ
2019,NZPK,PKNZ,1,Pakistan,New Zealand,3043,,8.02059914989697,82,,7.05185562295589,216565318,4917000,221482318,Asia,Oceania,Southern Asia,Australia and New Zealand,Lower middle income,High income,Asia to Oceania,Southern Asia to Australia and New Zealand,Lower middle income to High income,554,586,PK,NZ
2019,NZPL,NZPL,1,New Zealand,Poland,112,2075,7.69028602067677,6,56,7.23201033166476,4917000,37970874,42887874,Oceania,Europe,Australia and New Zealand,Eastern Europe,High income,High income,Oceania to Europe,Australia and New Zealand to Eastern Europe,High income to High income,616,554,NZ,PL
2019,NZPL,PLNZ,2,Poland,New Zealand,2075,112,7.69028602067677,56,6,7.23201033166476,37970874,4917000,42887874,Europe,Oceania,Eastern Europe,Australia and New Zealand,High income,High income,Europe to Oceania,Eastern Europe to Australia and New Zealand,High income to High income,554,616,PL,NZ
2019,NZPT,NZPT,1,New Zealand,Portugal,44,,3.78418963391826,0,,8.20303024171486,4917000,10269417,15186417,Oceania,Europe,Australia and New Zealand,Southern Europe,High income,High income,Oceania to Europe,Australia and New Zealand to Southern Europe,High income to High income,620,554,NZ,PT
2019,NZRO,RONZ,1,Romania,New Zealand,2383,,7.77611547709874,64,,7.44658509915773,19356544,4917000,24273544,Europe,Oceania,Eastern Europe,Australia and New Zealand,High income,High income,Europe to Oceania,Eastern Europe to Australia and New Zealand,High income to High income,554,642,RO,NZ
2019,NZRS,NZRS,1,New Zealand,Serbia,24,1133,7.05358572719368,0,30,8.21039625510477,4917000,6944975,11861975,Oceania,Europe,Australia and New Zealand,Southern Europe,High income,Upper middle income,Oceania to Europe,Australia and New Zealand to Southern Europe,High income to Upper middle income,688,554,NZ,RS
2019,NZRS,RSNZ,2,Serbia,New Zealand,1133,24,7.05358572719368,30,0,8.21039625510477,6944975,4917000,11861975,Europe,Oceania,Southern Europe,Australia and New Zealand,Upper middle income,High income,Europe to Oceania,Southern Europe to Australia and New Zealand,Upper middle income to High income,554,688,RS,NZ
2019,NZSA,SANZ,1,Saudi Arabia,New Zealand,2005,,7.60339933974067,54,,8.31360713931756,34268528,4917000,39185528,Asia,Oceania,Western Asia,Australia and New Zealand,High income,High income,Asia to Oceania,Western Asia to Australia and New Zealand,High income to High income,554,682,SA,NZ
2019,NZSB,NZSB,1,New Zealand,Solomon Islands,71,,4.26267987704132,-2,,11.7610347623022,4917000,669823,5586823,Oceania,Oceania,Australia and New Zealand,Melanesia,High income,Lower middle income,Oceania to Oceania,Australia and New Zealand to Melanesia,High income to Lower middle income,90,554,NZ,SB
2019,NZSE,NZSE,1,New Zealand,Sweden,1295,1441,7.91425227874244,201,39,9.09705968551722,4917000,10285453,15202453,Oceania,Europe,Australia and New Zealand,Northern Europe,High income,High income,Oceania to Europe,Australia and New Zealand to Northern Europe,High income to High income,752,554,NZ,SE
2019,NZSE,SENZ,2,Sweden,New Zealand,1441,1295,7.91425227874244,39,201,9.09705968551722,10285453,4917000,15202453,Europe,Oceania,Northern Europe,Australia and New Zealand,High income,High income,Europe to Oceania,Northern Europe to Australia and New Zealand,High income to High income,554,752,SE,NZ
2019,NZSG,NZSG,1,New Zealand,Singapore,3337,5734,9.11283779061494,-601,155,10.3340354410118,4917000,5703569,10620569,Oceania,Asia,Australia and New Zealand,South-eastern Asia,High income,High income,Oceania to Asia,Australia and New Zealand to South-eastern Asia,High income to High income,702,554,NZ,SG
2019,NZSG,SGNZ,2,Singapore,New Zealand,5734,3337,9.11283779061494,155,-601,10.3340354410118,5703569,4917000,10620569,Asia,Oceania,South-eastern Asia,Australia and New Zealand,High income,High income,Asia to Oceania,South-eastern Asia to Australia and New Zealand,High income to High income,554,702,SG,NZ
2019,NZSK,NZSK,1,New Zealand,Slovakia,53,,3.97029191355212,10,,7.86825426552061,4917000,5454073,10371073,Oceania,Europe,Australia and New Zealand,Eastern Europe,High income,High income,Oceania to Europe,Australia and New Zealand to Eastern Europe,High income to High income,703,554,NZ,SK
2019,NZSZ,NZSZ,1,New Zealand,Eswatini,24,,3.17805383034795,-1,,7.47477218239787,4917000,1148130,6065130,Oceania,Africa,Australia and New Zealand,Sub-Saharan Africa,High income,Lower middle income,Oceania to Africa,Australia and New Zealand to Sub-Saharan Africa,High income to Lower middle income,748,554,NZ,SZ
2019,NZTH,NZTH,1,New Zealand,Thailand,1876,8246,9.22246655177402,76,223,8.1961611392829,4917000,69625582,74542582,Oceania,Asia,Australia and New Zealand,South-eastern Asia,High income,Upper middle income,Oceania to Asia,Australia and New Zealand to South-eastern Asia,High income to Upper middle income,764,554,NZ,TH
2019,NZTH,THNZ,2,Thailand,New Zealand,8246,1876,9.22246655177402,223,76,8.1961611392829,69625582,4917000,74542582,Asia,Oceania,South-eastern Asia,Australia and New Zealand,Upper middle income,High income,Asia to Oceania,South-eastern Asia to Australia and New Zealand,Upper middle income to High income,554,764,TH,NZ
2019,NZTJ,NZTJ,1,New Zealand,Tajikistan,108,,4.68213122712422,-1,,6.30991827822652,4917000,9321018,14238018,Oceania,Asia,Australia and New Zealand,Central Asia,High income,Low income,Oceania to Asia,Australia and New Zealand to Central Asia,High income to Low income,762,554,NZ,TJ
2019,NZTL,NZTL,1,New Zealand,Timor-Leste,71,,4.26267987704132,-1,,8.93537707193218,4917000,1293119,6210119,Oceania,Asia,Australia and New Zealand,South-eastern Asia,High income,Lower middle income,Oceania to Asia,Australia and New Zealand to South-eastern Asia,High income to Lower middle income,626,554,NZ,TL
2019,NZTO,TONZ,1,Tonga,New Zealand,23940,,10.083305979112,649,,15.0612926452808,104494,4917000,5021494,Oceania,Oceania,Polynesia,Australia and New Zealand,Upper middle income,High income,Oceania to Oceania,Polynesia to Australia and New Zealand,Upper middle income to High income,554,776,TO,NZ
2019,NZTR,NZTR,1,New Zealand,Turkey,392,,5.97126183979046,102,,6.36990098282823,4917000,83429615,88346615,Oceania,Asia,Australia and New Zealand,Western Asia,High income,Upper middle income,Oceania to Asia,Australia and New Zealand to Western Asia,High income to Upper middle income,792,554,NZ,TR
2019,NZUA,UANZ,1,Ukraine,New Zealand,1441,,7.27309259599952,39,,6.70196036600254,44385155,4917000,49302155,Europe,Oceania,Eastern Europe,Australia and New Zealand,Lower middle income,High income,Europe to Oceania,Eastern Europe to Australia and New Zealand,Lower middle income to High income,554,804,UA,NZ
2019,NZUS,NZUS,1,New Zealand,United States of America,36885,22922,10.9988779899443,2728,622,8.962391701743,4917000,328239523,333156523,Oceania,Americas,Australia and New Zealand,Northern America,High income,High income,Oceania to Americas,Australia and New Zealand to Northern America,High income to High income,840,554,NZ,US
2019,NZUS,USNZ,2,United States of America,New Zealand,22922,36885,10.9988779899443,622,2728,8.962391701743,328239523,4917000,333156523,Americas,Oceania,Northern America,Australia and New Zealand,High income,High income,Americas to Oceania,Northern America to Australia and New Zealand,High income to High income,554,840,US,NZ
2019,NZVN,VNNZ,1,Viet Nam,New Zealand,6571,,8.79042130689787,178,,7.57455848420248,96462106,4917000,101379106,Asia,Oceania,South-eastern Asia,Australia and New Zealand,Lower middle income,High income,Asia to Oceania,South-eastern Asia to Australia and New Zealand,Lower middle income to High income,554,704,VN,NZ
2019,NZVU,NZVU,1,New Zealand,Vanuatu,318,,5.76205138278018,5,,12.662303742358,4917000,299882,5216882,Oceania,Oceania,Australia and New Zealand,Melanesia,High income,Lower middle income,Oceania to Oceania,Australia and New Zealand to Melanesia,High income to Lower middle income,548,554,NZ,VU
2019,NZWS,NZWS,1,New Zealand,Samoa,1224,54108,10.9211066819947,-66,1468,14.6957491514459,4917000,197097,5114097,Oceania,Oceania,Australia and New Zealand,Polynesia,High income,Upper middle income,Oceania to Oceania,Australia and New Zealand to Polynesia,High income to Upper middle income,882,554,NZ,WS
2019,NZWS,WSNZ,2,Samoa,New Zealand,54108,1224,10.9211066819947,1468,-66,14.6957491514459,197097,4917000,5114097,Oceania,Oceania,Polynesia,Australia and New Zealand,Upper middle income,High income,Oceania to Oceania,Polynesia to Australia and New Zealand,Upper middle income to High income,554,882,WS,NZ
2019,NZZA,NZZA,1,New Zealand,South Africa,5473,57969,11.057881381663,589,1573,9.49649628043192,4917000,58558270,63475270,Oceania,Africa,Australia and New Zealand,Sub-Saharan Africa,High income,Upper middle income,Oceania to Africa,Australia and New Zealand to Sub-Saharan Africa,High income to Upper middle income,710,554,NZ,ZA
2019,NZZA,ZANZ,2,South Africa,New Zealand,57969,5473,11.057881381663,1573,589,9.49649628043192,58558270,4917000,63475270,Africa,Oceania,Sub-Saharan Africa,Australia and New Zealand,Upper middle income,High income,Africa to Oceania,Sub-Saharan Africa to Australia and New Zealand,Upper middle income to High income,554,710,ZA,NZ
2019,NZZM,ZMNZ,1,Zambia,New Zealand,1512,,7.32118855673948,41,,7.59488438721652,17861030,4917000,22778030,Africa,Oceania,Sub-Saharan Africa,Australia and New Zealand,Lower middle income,High income,Africa to Oceania,Sub-Saharan Africa to Australia and New Zealand,Lower middle income to High income,554,894,ZM,NZ
2019,NZZW,ZWNZ,1,Zimbabwe,New Zealand,8650,,9.06531459992592,234,,9.42262517995552,14645468,4917000,19562468,Africa,Oceania,Sub-Saharan Africa,Australia and New Zealand,Lower middle income,High income,Africa to Oceania,Sub-Saharan Africa to Australia and New Zealand,Lower middle income to High income,554,716,ZW,NZ
2019,OMPH,OMPH,1,Oman,Philippines,420,44546,10.7136619276209,12,8378,10.2057749461269,4974986,108116615,113091601,Asia,Asia,Western Asia,South-eastern Asia,High income,Lower middle income,Asia to Asia,Western Asia to South-eastern Asia,High income to Lower middle income,608,512,OM,PH
2019,OMPH,PHOM,2,Philippines,Oman,44546,420,10.7136619276209,8378,12,10.2057749461269,108116615,4974986,113091601,Asia,Asia,South-eastern Asia,Western Asia,Lower middle income,High income,Asia to Asia,South-eastern Asia to Western Asia,Lower middle income to High income,512,608,PH,OM
2019,OMPK,PKOM,1,Pakistan,Oman,240965,,12.3924069737104,45321,,11.5645971877447,216565318,4974986,221540304,Asia,Asia,Southern Asia,Western Asia,Lower middle income,High income,Asia to Asia,Southern Asia to Western Asia,Lower middle income to High income,512,586,PK,OM
2019,OMQA,QAOM,1,Qatar,Oman,475,,6.16331480403464,89,,12.7434311387941,2832067,4974986,7807053,Asia,Asia,Western Asia,Western Asia,High income,High income,Asia to Asia,Western Asia to Western Asia,High income to High income,512,634,QA,OM
2019,OMSA,SAOM,1,Saudi Arabia,Oman,2060,,7.63046126178363,387,,12.2468066361782,34268528,4974986,39243514,Asia,Asia,Western Asia,Western Asia,High income,High income,Asia to Asia,Western Asia to Western Asia,High income to High income,512,682,SA,OM
2019,OMSE,OMSE,1,Oman,Sweden,92,,4.52178857704904,32,,7.83241092718792,4974986,10285453,15260439,Asia,Europe,Western Asia,Northern Europe,High income,High income,Asia to Europe,Western Asia to Northern Europe,High income to High income,752,512,OM,SE
2019,OMSI,OMSI,1,Oman,Slovenia,1,,0,0,,6.97166860472579,4974986,2087946,7062932,Asia,Europe,Western Asia,Southern Europe,High income,High income,Asia to Europe,Western Asia to Southern Europe,High income to High income,705,512,OM,SI
2019,OMTJ,OMTJ,1,Oman,Tajikistan,35,,3.55534806148941,-1,,7.70841066725737,4974986,9321018,14296004,Asia,Asia,Western Asia,Central Asia,High income,Low income,Asia to Asia,Western Asia to Central Asia,High income to Low income,762,512,OM,TJ
2019,OMTR,OMTR,1,Oman,Turkey,32,,3.46573590279973,8,,8.1146238864201,4974986,83429615,88404601,Asia,Asia,Western Asia,Western Asia,High income,Upper middle income,Asia to Asia,Western Asia to Western Asia,High income to Upper middle income,792,512,OM,TR
2019,OMZA,OMZA,1,Oman,South Africa,49,,3.89182029811063,4,,8.41027590907016,4974986,58558270,63533256,Asia,Africa,Western Asia,Sub-Saharan Africa,High income,Upper middle income,Asia to Africa,Western Asia to Sub-Saharan Africa,High income to Upper middle income,710,512,OM,ZA
2019,PAPE,PAPE,1,Panama,Peru,412,4568,8.5131851700187,62,278,9.64652865272719,4246439,32510453,36756892,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,High income,Upper middle income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,High income to Upper middle income,604,591,PA,PE
2019,PAPE,PEPA,2,Peru,Panama,4568,412,8.5131851700187,278,62,9.64652865272719,32510453,4246439,36756892,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,Upper middle income,High income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,Upper middle income to High income,591,604,PE,PA
2019,PAPH,PHPA,1,Philippines,Panama,1703,,7.44014668066269,102,,7.43248380791712,108116615,4246439,112363054,Asia,Americas,South-eastern Asia,Latin America and the Caribbean,Lower middle income,High income,Asia to Americas,South-eastern Asia to Latin America and the Caribbean,Lower middle income to High income,591,608,PH,PA
2019,PAPK,PKPA,1,Pakistan,Panama,87,,4.46590811865458,3,,6.90675477864855,216565318,4246439,220811757,Asia,Americas,Southern Asia,Latin America and the Caribbean,Lower middle income,High income,Asia to Americas,Southern Asia to Latin America and the Caribbean,Lower middle income to High income,591,586,PK,PA
2019,PAPL,PAPL,1,Panama,Poland,33,207,5.48063892334199,1,11,6.11146733950268,4246439,37970874,42217313,Americas,Europe,Latin America and the Caribbean,Eastern Europe,High income,High income,Americas to Europe,Latin America and the Caribbean to Eastern Europe,High income to High income,616,591,PA,PL
2019,PAPL,PLPA,2,Poland,Panama,207,33,5.48063892334199,11,1,6.11146733950268,37970874,4246439,42217313,Europe,Americas,Eastern Europe,Latin America and the Caribbean,High income,High income,Europe to Americas,Eastern Europe to Latin America and the Caribbean,High income to High income,591,616,PL,PA
2019,PAPR,PAPR,1,Panama,Puerto Rico,636,766,7.24565506759454,-285,45,9.8087921836968,4246439,3193694,7440133,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,High income,High income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,High income to High income,630,591,PA,PR
2019,PAPR,PRPA,2,Puerto Rico,Panama,766,636,7.24565506759454,45,-285,9.8087921836968,3193694,4246439,7440133,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,High income,High income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,High income to High income,591,630,PR,PA
2019,PAPT,PAPT,1,Panama,Portugal,35,270,5.72031177660741,0,16,8.06557942728209,4246439,10269417,14515856,Americas,Europe,Latin America and the Caribbean,Southern Europe,High income,High income,Americas to Europe,Latin America and the Caribbean to Southern Europe,High income to High income,620,591,PA,PT
